# started on Mon Jul 11 09:15:05 2022

     8.011129296,99718357,,bus-cycles,0.00%,143993119,14.38,99.588,M/sec
     8.011129296,2592718386,,ref-cycles,0.00%,180300160,18.01,2589.340,M/sec
     8.011129296,1872611,,L1-dcache-load-misses,0.00%,179999671,17.98,0.05,of all L1-dcache hits
     8.011129296,3578002368,,L1-dcache-loads,0.00%,180001310,17.98,3573.340,M/sec
     8.011129296,196398928,,L1-dcache-stores,0.00%,74486960,7.44,196.143,M/sec
     8.011129296,23769,,L1-icache-load-misses,0.00%,78467088,7.84,,
     8.011129296,860,,LLC-load-misses,0.00%,80344777,8.03,0.28,of all LL-cache hits
     8.011129296,25,,LLC-store-misses,0.00%,120003698,11.99,0.025,K/sec
     8.011129296,714813,,LLC-stores,0.00%,79657343,7.96,0.714,M/sec
     8.011129296,1012549,,LLC-loads,0.00%,79995393,7.99,1.011,M/sec
     8.011129296,196207671,,dTLB-stores,0.00%,79998362,7.99,195.952,M/sec
     8.011129296,726,,dTLB-load-misses,0.00%,80004700,7.99,,
     8.011129296,150,,dTLB-store-misses,0.00%,80000753,7.99,0.150,K/sec
     8.011129296,417,,iTLB-loads,0.00%,119999941,11.99,0.416,K/sec
     8.011129296,619,,iTLB-load-misses,0.00%,159998862,15.98,141.61,of all iTLB cache hits
     8.011129296,288,,node-load-misses,0.00%,159996109,15.98,0.288,K/sec
     8.011129296,588,,node-loads,0.00%,159998468,15.98,0.587,K/sec
     8.011129296,0,,node-store-misses,0.00%,80000645,7.99,0.000,K/sec
     8.011129296,13,,node-stores,0.00%,80006053,7.99,0.013,K/sec
     9.012358414,11493040241,,instructions,0.00%,108001412,10.79,3.92,insn per cycle
     9.012358414,2276002960,,branches,0.00%,145709878,14.55,2273.065,M/sec
     9.012358414,8458824,,branch-misses,0.00%,185683447,18.55,0.37,of all branches
     9.012358414,8511303,,branch-load-misses,0.00%,189649150,18.94,8.500,M/sec
     9.012358414,951,,cache-misses,0.00%,193637683,19.34,0.144,of all cache refs
     9.012358414,1728265,,cache-references,0.00%,160000582,15.98,1.726,M/sec
     9.012358414,2989342907,,cycles,0.00%,160002872,15.98,2.985,GHz
     9.012358414,0,,context-switches,0.00%,1001187282,100.00,0.000,K/sec
     9.012358414,1001.191527,,cpu-clock,0.00%,1001191526,100.00,1.001,CPUs utilized
     9.012358414,0,,minor-faults,0.00%,1001191341,100.00,0.000,K/sec
     9.012358414,0,,page-faults,0.00%,1001192447,100.00,0.000,K/sec
     9.012358414,1001.194467,,task-clock,0.00%,1001194459,100.00,1.001,CPUs utilized
     9.012358414,99730974,,bus-cycles,0.00%,159653475,15.95,99.602,M/sec
     9.012358414,2593529935,,ref-cycles,0.00%,199655441,19.94,2590.182,M/sec
     9.012358414,1866574,,L1-dcache-load-misses,0.00%,200002449,19.98,0.05,of all L1-dcache hits
     9.012358414,3601631355,,L1-dcache-loads,0.00%,199999283,19.98,3596.983,M/sec
     9.012358414,196381199,,L1-dcache-stores,0.00%,79996072,7.99,196.128,M/sec
     9.012358414,22815,,L1-icache-load-misses,0.00%,79999461,7.99,,
     9.012358414,864,,LLC-load-misses,0.00%,80001696,7.99,0.22,of all LL-cache hits
     9.012358414,8,,LLC-store-misses,0.00%,120002405,11.99,0.008,K/sec
     9.012358414,697134,,LLC-stores,0.00%,79997621,7.99,0.696,M/sec
     9.012358414,999360,,LLC-loads,0.00%,79997354,7.99,0.998,M/sec
     9.012358414,196512737,,dTLB-stores,0.00%,79982030,7.99,196.259,M/sec
     9.012358414,1185,,dTLB-load-misses,0.00%,76022347,7.59,,
     9.012358414,431,,dTLB-store-misses,0.00%,72047242,7.20,0.430,K/sec
     9.012358414,741,,iTLB-loads,0.00%,108069126,10.79,0.740,K/sec
     9.012358414,973,,iTLB-load-misses,0.00%,144090609,14.39,206.63,of all iTLB cache hits
     9.012358414,334,,node-load-misses,0.00%,143998349,14.38,0.334,K/sec
     9.012358414,598,,node-loads,0.00%,143994398,14.38,0.597,K/sec
     9.012358414,14,,node-store-misses,0.00%,72360806,7.23,0.014,K/sec
     9.012358414,0,,node-stores,0.00%,72001710,7.19,0.000,K/sec
    10.013684677,11608027903,,instructions,0.00%,120003980,11.99,3.95,insn per cycle
    10.013684677,2291498092,,branches,0.00%,160002150,15.98,2288.545,M/sec
    10.013684677,8505739,,branch-misses,0.00%,200001455,19.97,0.37,of all branches
    10.013684677,8503447,,branch-load-misses,0.00%,199997888,19.97,8.492,M/sec
    10.013684677,1762,,cache-misses,0.00%,200004382,19.98,0.229,of all cache refs
    10.013684677,1739065,,cache-references,0.00%,159999267,15.98,1.737,M/sec
    10.013684677,2989341604,,cycles,0.00%,160000156,15.98,2.985,GHz
    10.013684677,0,,context-switches,0.00%,1001276260,100.00,0.000,K/sec
    10.013684677,1001.274666,,cpu-clock,0.00%,1001274669,100.00,1.001,CPUs utilized
    10.013684677,0,,minor-faults,0.00%,1001275230,100.00,0.000,K/sec
    10.013684677,0,,page-faults,0.00%,1001274192,100.00,0.000,K/sec
    10.013684677,1001.273534,,task-clock,0.00%,1001273541,100.00,1.001,CPUs utilized
