router,1,3,4,1762264,1762270,66489017,66489017,0,66489017,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,2,2,5,1762431,1762441,66489260,66489260,0,66489260,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,1762434,1762427,66489309,66489300,0,66489307,0,0,W,0,0,0,0,0,0,0,0
firewall,4,1,7,1762428,1762425,66489360,66489357,0,66489357,0,0,W,0,0,0,324335,0,0,0,0
bridge,5,5,8,1762384,1762384,66489388,66489388,66489388,0,0,0,W,0,0,0,0,0,0,0,0
router,1,3,4,1763711,1763704,68252971,68252962,0,68252962,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,2,2,5,1763879,1763879,68253190,68253190,0,68253190,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,1763932,1763933,68253289,68253289,0,68253289,0,0,W,0,0,0,0,0,0,0,0
firewall,4,1,7,1764416,1764420,68253819,68253819,0,68253819,0,0,W,0,0,0,324335,0,0,0,0
bridge,5,5,8,1764486,1764481,68253929,68253924,68253924,0,0,0,W,0,0,0,0,0,0,0,0
router,1,3,4,1760621,1760616,70013811,70013803,0,70013803,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,2,2,5,1760726,1760726,70014015,70014015,0,70014015,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,1760294,1760288,70014105,70014095,0,70014095,0,0,W,0,0,0,0,0,0,0,0
firewall,4,1,7,1760263,1760265,70014199,70014195,0,70014199,0,0,W,0,0,0,324335,0,0,0,0
bridge,5,5,8,1760324,1760326,70014299,70014299,70014299,0,0,0,W,0,0,0,0,0,0,0,0
router,1,3,4,1763920,1763920,71777935,71777935,0,71777935,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,2,2,5,1764054,1764056,71778166,71778164,0,71778164,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,1764034,1764032,71778211,71778211,0,71778211,0,0,W,0,0,0,0,0,0,0,0
firewall,4,1,7,1763942,1763942,71778257,71778257,0,71778257,0,0,W,0,0,0,324335,0,0,0,0
bridge,5,5,8,1763951,1763948,71778322,71778319,71778319,0,0,0,W,0,0,0,0,0,0,0,0
router,1,3,4,1758624,1758624,73536788,73536788,0,73536788,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,2,2,5,1758771,1758769,73536984,73536980,0,73536982,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,1758909,1758909,73537166,73537166,0,73537166,0,0,W,0,0,0,0,0,0,0,0
firewall,4,1,7,1758998,1759003,73537327,73537327,0,73537327,0,0,W,0,0,0,324335,0,0,0,0
bridge,5,5,8,1758993,1758989,73537379,73537375,73537375,0,0,0,W,0,0,0,0,0,0,0,0
router,1,3,4,1762791,1762791,75299771,75299771,0,75299771,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,2,2,5,1762889,1762876,75300056,75300043,0,75300054,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,1762767,1762767,75300090,75300090,0,75300090,0,0,W,0,0,0,0,0,0,0,0
firewall,4,1,7,1762743,1762743,75300122,75300122,0,75300122,0,0,W,0,0,0,324335,0,0,0,0
bridge,5,5,8,1762736,1762736,75300163,75300163,75300163,0,0,0,W,0,0,0,0,0,0,0,0
router,1,3,4,1763264,1763264,77063307,77063307,0,77063307,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,2,2,5,1763472,1763472,77063562,77063562,0,77063562,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,1763469,1763469,77063589,77063589,0,77063589,0,0,W,0,0,0,0,0,0,0,0
firewall,4,1,7,1763502,1763502,77063667,77063667,0,77063667,0,0,W,0,0,0,324335,0,0,0,0
bridge,5,5,8,1763543,1763543,77063727,77063727,77063727,0,0,0,W,0,0,0,0,0,0,0,0
router,1,3,4,1759802,1759802,78823364,78823364,0,78823364,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,2,2,5,1759979,1759980,78823584,78823584,0,78823584,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,1759985,1759977,78823649,78823641,0,78823641,0,0,W,0,0,0,0,0,0,0,0
firewall,4,1,7,1759974,1759974,78823701,78823701,0,78823701,0,0,W,0,0,0,324335,0,0,0,0
bridge,5,5,8,1759984,1759973,78823759,78823748,78823759,0,0,0,W,0,0,0,0,0,0,0,0
router,1,3,4,1763026,1763026,80586610,80586610,0,80586610,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,2,2,5,1763126,1763114,80586775,80586763,0,80586763,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,1763131,1763130,80586832,80586829,0,80586829,0,0,W,0,0,0,0,0,0,0,0
firewall,4,1,7,1763105,1763109,80586876,80586876,0,80586876,0,0,W,0,0,0,324335,0,0,0,0
bridge,5,5,8,1763071,1763071,80586910,80586910,80586910,0,0,0,W,0,0,0,0,0,0,0,0
router,1,3,4,1762368,1762368,82349131,82349131,0,82349131,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,2,2,5,1762496,1762498,82349330,82349330,0,82349330,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,1762488,1762488,82349361,82349361,0,82349361,0,0,W,0,0,0,0,0,0,0,0
firewall,4,1,7,1762467,1762469,82349384,82349384,0,82349384,0,0,W,0,0,0,324335,0,0,0,0
bridge,5,5,8,1762399,1762399,82349451,82349451,82349451,0,0,0,W,0,0,0,0,0,0,0,0
router,1,3,4,1763781,1763781,84113111,84113111,0,84113111,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,2,2,5,1763934,1763925,84113295,84113286,0,84113286,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,1763961,1763951,84113345,84113335,0,84113335,0,0,W,0,0,0,0,0,0,0,0
firewall,4,1,7,1763941,1763939,84113404,84113399,0,84113399,0,0,W,0,0,0,324335,0,0,0,0
bridge,5,5,8,1763957,1763957,84113459,84113459,84113459,0,0,0,W,0,0,0,0,0,0,0,0
router,1,3,4,1763273,1763261,85876559,85876547,0,85876547,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,2,2,5,1763406,1763402,85876751,85876747,0,85876747,0,0,W,0,0,0,0,0,0,0,0
payload_scan,3,4,6,1763751,1763755,85877150,85877150,0,85877150,0,0,W,0,0,0,0,0,0,0,0
firewall,4,1,7,1763711,1763711,85877186,85877186,0,85877186,0,0,W,0,0,0,324335,0,0,0,0
bridge,5,5,8,1763687,1763693,85877219,85877219,85877219,0,0,0,W,0,0,0,0,0,0,0,0
router,1,3,4,1762201,1762188,87638948,87638935,0,87638935,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,2,2,5,1761957,1761956,87639107,87639106,0,87639107,0,0,W,0,0,0,0,0,0,0,0
