,input_rate,output_rate,latency,bridge_instructions,bridge_branches,bridge_branch-misses,bridge_branch-load-misses,bridge_cache-misses,bridge_cache-references,bridge_cycles,bridge_L1-dcache-load-misses,bridge_L1-dcache-loads,bridge_LLC-load-misses,bridge_LLC-stores,bridge_LLC-loads
5180,7679.1478190073,7061.5595446387,13.03,1674209755.0,328645527.0,1581864.0,1581192.0,211.0,3880742.0,618280736.0,3899727.0,506765050.0,200.0,1514794.0,2083103.0
5181,2579.8283267781,3270.0581783161,464.788,1686826379.0,335315018.0,1553995.0,1549068.0,1186.0,3601475.0,618960510.0,3787591.0,527630693.0,188.0,1483728.0,2033548.0
5182,8141.9986923024,7460.3480971141,11.002,2242626444.0,441607637.0,1702744.0,1689021.0,900.0,2195419.0,616935945.0,2389351.0,612611932.0,163.0,486486.0,695066.0
5183,2517.257439955,3041.0113928832,5.693,1737853347.0,357870688.0,1615986.0,1629722.0,527.0,2410109.0,618954521.0,2717333.0,565832700.0,175.0,1453996.0,1999155.0
5184,6716.8272506135,6205.6157328327,13.437,2031991239.0,396637047.0,1650220.0,1645274.0,80.0,2432303.0,618972598.0,1760092.0,672941253.0,25.0,503184.0,722329.0
5185,2920.0424092787,3687.5936753322,5.853,1918191521.0,383243646.0,1734750.0,1734529.0,255.0,2393582.0,616727392.0,3245289.0,556505673.0,225.0,1363044.0,1888791.0
5186,9738.3433853504,9546.1025658502,297.958,2005683040.0,395275104.0,1645757.0,1655660.0,65.0,1582640.0,619040076.0,1361583.0,665855814.0,50.0,509125.0,731875.0
5187,7461.3714751608,6927.5742175043,5.875,1942944636.0,369584814.0,1653100.0,1691932.0,380.0,3874984.0,618197868.0,3978868.0,513886243.0,175.0,1637661.0,2241216.0
5188,2497.691919297,2431.9506246274,252.282,1677083804.0,334819470.0,1784686.0,1784822.0,170.0,3363238.0,616172628.0,3458741.0,542514125.0,113.0,1459363.0,2014226.0
5189,2221.1407785883,2478.4520833609,12.169,2153314324.0,423851564.0,1675653.0,1675513.0,40.0,1603735.0,618376088.0,1646879.0,648394896.0,658.0,872171.0,1424964.0
5190,4986.1457703737,5277.0563836221,7.162,2229584743.0,439084326.0,1700183.0,1701199.0,85.0,1221642.0,618348989.0,1269755.0,687552575.0,472.0,580309.0,780918.0
5191,7646.6631665562,7705.757327651,118.711,1889893490.0,376179460.0,1752277.0,1751800.0,90.0,2442547.0,616963950.0,2527753.0,603126954.0,75.0,772847.0,1090843.0
5192,8178.2032003039,8130.0433215968,8.311,1788531382.0,351458687.0,1595974.0,1598650.0,75.0,3333631.0,619003771.0,3374477.0,561219784.0,113.0,1220519.0,1697004.0
