,input_rate,output_rate,latency,bridge_instructions,bridge_branches,bridge_branch-misses,bridge_branch-load-misses,bridge_cache-misses,bridge_cache-references,bridge_cycles,bridge_L1-dcache-load-misses,bridge_L1-dcache-loads,bridge_LLC-load-misses,bridge_LLC-stores,bridge_LLC-loads
838,1056.34646273,1056.3075181176,6.24,2334323675.0,460493494.0,1735223.0,1739419.0,587.0,700743.0,618928238.0,720378.0,725120977.0,213.0,286171.0,405215.0
839,1056.1747685536,1056.2244868515,5.722,2337310771.0,443599258.0,1818315.0,1810059.0,220.0,706661.0,616856709.0,715389.0,706955597.0,213.0,277184.0,400022.0
840,1056.4309043478,1056.4923079729,6.743,2341941384.0,461215198.0,1739267.0,1740343.0,220.0,703678.0,617767217.0,724953.0,721454766.0,270.0,283661.0,410840.0
841,1056.7501060283,1056.845575246,4.822,2339566249.0,460184929.0,1734934.0,1738448.0,225.0,695458.0,619018931.0,701993.0,724600586.0,150.0,283896.0,408591.0
842,1056.6894127748,1056.3825406506,5.111,2344947767.0,447801437.0,1694893.0,1693801.0,205.0,705176.0,617601966.0,706612.0,705208791.0,138.0,283566.0,406121.0
843,1055.9414014482,1056.0067953787,4.797,2346858112.0,462460587.0,1741119.0,1740586.0,180.0,704946.0,619011529.0,717927.0,724114045.0,225.0,290353.0,416633.0
844,1056.4445408565,1056.5422971682,4.95,2339648053.0,461108677.0,1740299.0,1740376.0,190.0,702897.0,619037910.0,717063.0,725669268.0,661.0,274478.0,401115.0
845,1056.2420732219,1056.1479162361,4.953,2340537550.0,447244671.0,1690568.0,1691036.0,190.0,695943.0,618299510.0,698937.0,704104250.0,871.0,285859.0,417089.0
846,1056.8383496886,1056.8828644777,4.861,2348440836.0,462572667.0,1745149.0,1744112.0,170.0,697396.0,618564255.0,725334.0,723564305.0,489.0,281184.0,415526.0
847,1056.3888198034,1056.3030072699,4.992,2347962390.0,462406090.0,1742814.0,1743123.0,120.0,701545.0,619037733.0,716973.0,724994615.0,150.0,287069.0,415293.0
848,1056.4234606576,1056.5051981729,5.27,2343266923.0,461923031.0,1696048.0,1694681.0,220.0,693518.0,617562111.0,717553.0,723637208.0,200.0,287614.0,414006.0
849,920.86531546168,875.01162618824,4.919,2349668072.0,462184723.0,1743208.0,1742144.0,211.0,693073.0,619103462.0,709901.0,705909493.0,325.0,288944.0,413913.0
850,528.88321948768,528.75103458858,5.126,2343529848.0,461867007.0,1738514.0,1738742.0,1024.0,696029.0,618849715.0,720802.0,723355168.0,288.0,283981.0,409806.0
851,528.26854482726,528.41152349675,8.112,2345830786.0,462105672.0,1908034.0,1907820.0,1080.0,682024.0,618213887.0,725843.0,724873304.0,250.0,284098.0,410932.0
852,528.16755152931,528.08860480906,8.183,2339939983.0,461414774.0,1739375.0,1740588.0,465.0,704383.0,619012832.0,709131.0,707997527.0,313.0,287676.0,416840.0
853,528.23330556236,528.22728198078,6.698,2340100333.0,461195616.0,1739204.0,1739588.0,145.0,694954.0,619068826.0,720211.0,725089184.0,200.0,275839.0,399683.0
854,528.18492164416,528.24664364371,6.346,2343925798.0,462205433.0,1693700.0,1694000.0,215.0,687491.0,619074369.0,719830.0,723539840.0,163.0,285050.0,412382.0
855,528.51759917211,528.45598969989,6.873,2345433763.0,461986672.0,1740781.0,1741280.0,145.0,691457.0,618433427.0,699146.0,707125602.0,375.0,282106.0,409998.0
856,528.41263707187,528.45590444401,4.967,2411851096.0,475493760.0,1761630.0,1761680.0,145.0,354508.0,619146332.0,373799.0,745188957.0,225.0,141439.0,205908.0
857,528.23381095289,528.27672547169,5.005,2413811623.0,475399607.0,1716932.0,1715328.0,210.0,361806.0,618385021.0,374476.0,745331358.0,225.0,147287.0,206119.0
858,528.10103642615,527.91930978652,6.026,2413690881.0,474883242.0,1757619.0,1758261.0,220.0,355388.0,619086075.0,369132.0,726145506.0,1141.0,144041.0,207893.0
859,528.34015201487,528.43374939295,5.082,2412528121.0,475179168.0,1760897.0,1759012.0,155.0,355098.0,617244344.0,373718.0,744701621.0,597.0,139466.0,211109.0
860,528.14547093398,528.15137465752,4.857,2410617529.0,475131989.0,1759793.0,1717525.0,265.0,357720.0,615859202.0,378701.0,746148302.0,225.0,148698.0,213611.0
861,528.22600424248,528.37187150786,4.65,2412420770.0,475117848.0,1760047.0,1759647.0,205.0,370631.0,617851385.0,383844.0,722860925.0,125.0,141145.0,206305.0
862,528.59281104305,528.49898436636,4.691,2413482935.0,475685728.0,1763126.0,1760502.0,160.0,370032.0,617465535.0,376236.0,746902484.0,401.0,146060.0,209147.0
863,528.23540577578,528.2289784561,6.115,2315732611.0,460786329.0,1890586.0,1756622.0,335.0,368518.0,618904559.0,374151.0,746330903.0,200.0,143479.0,210043.0
864,528.22578036557,528.15900415285,4.749,2409953649.0,474040483.0,1757392.0,2130818.0,1123.0,350453.0,617076676.0,362673.0,727679416.0,275.0,149574.0,217240.0
865,527.82744198324,527.79125868022,5.741,2399111234.0,472878652.0,1755951.0,1757111.0,597.0,359986.0,619024150.0,375343.0,745367613.0,206.0,147477.0,208203.0
866,527.92852457956,527.93181754726,4.937,2271307585.0,456486368.0,1706825.0,1760174.0,175.0,372866.0,619034781.0,387481.0,745796987.0,163.0,144700.0,211345.0
867,528.55219141972,528.53696407127,4.928,2397375809.0,473077886.0,1755122.0,1715070.0,185.0,366709.0,617066458.0,370905.0,728419098.0,150.0,145510.0,208680.0
868,528.26940604406,528.33010032977,6.34,2417653232.0,476390359.0,1768267.0,1768873.0,125.0,369153.0,620418642.0,379390.0,748883112.0,151.0,139870.0,213951.0
869,528.711015956,528.70509114042,4.983,2313096806.0,461129620.0,1718387.0,1763126.0,210.0,359560.0,619130290.0,383158.0,741907485.0,175.0,144541.0,203577.0
870,528.43332270629,528.43628956578,5.082,2391689022.0,471637696.0,1750886.0,1821489.0,220.0,356785.0,615876658.0,374517.0,729399505.0,250.0,140542.0,202630.0
871,528.18331512335,528.1917195801,5.261,2417071807.0,476133501.0,1763078.0,1763290.0,155.0,357048.0,618476662.0,365354.0,747344114.0,777.0,141831.0,215311.0
872,527.95069283841,527.9570886832,4.726,2308552786.0,460168570.0,1715355.0,1760383.0,150.0,355009.0,619065140.0,369875.0,745898465.0,564.0,137405.0,202643.0
873,528.21724251942,528.1199764029,5.165,2415366506.0,475769258.0,1762067.0,1763239.0,215.0,355374.0,617153620.0,373618.0,723032005.0,138.0,150607.0,211204.0
874,528.33462286636,528.47592463834,4.989,2415524060.0,475521844.0,1761620.0,1760501.0,165.0,358221.0,619127970.0,381596.0,745463040.0,125.0,138895.0,209959.0
