,input_rate,output_rate,latency,firewall,router,ndpi_stat,payload_scan,bridge,firewall_drop,router_drop,ndpi_stat_drop,payload_scan_drop,bridge_drop,firewall_cycles,bridge_cycles,ndpi_stat_cycles,nf_router_cycles,payload_scan_cycles
62,0.38352186023822854,0.003111880989029886,0.01008962652256056,0.08957725981395528,0.09052794804775008,0.0905402254538421,0.04190315199323307,0.03647160519177715,1.0,,0.7581573524575203,,0.6475345765202706,0.9979718708236827,0.010351675843053585,0.011936999994323667,0.999517037659708,0.99963123252871
63,0.3838785727156988,0.04182800168105256,0.006464984084924384,0.08890802464750627,0.09111349717227464,0.09112578543863345,0.04044822283698931,0.045868536359993245,1.0,,0.7915445630003242,,0.6599043758149313,0.9979333863777922,0.01489135973174524,0.011963749758901554,0.9994991117773814,0.999600344710032
64,0.3824023779298754,0.017415259357585162,0.010033735928855857,0.08814418034294319,0.09101182093854782,0.09102410731910238,0.09101007454814564,0.09100447441370609,1.0,,0.8205060656038593,,0.7213378514770447,0.997965348902652,0.02382165907311316,0.012609879629585046,0.9991781790541905,0.9998594873329089
65,0.3523129113261713,0.007847950357588859,0.005679767055335353,0.08510274552399189,0.09080681250637547,0.09081909508460811,0.05971502200278136,0.05428348110048718,1.0,,0.8351741891848576,,0.7853493973483663,0.9225339560558122,0.006718777574842146,0.01181313551020751,0.9995095443688554,0.9998500820437987
66,0.23070668657574736,0.025962609505021134,0.0033396920336662946,0.008774748588664033,0.08665828969314311,0.08667049532810568,0.048717108847446386,0.054137425109045206,1.0,,0.8686376857221564,,0.7853493973483663,0.9981372603076198,0.014554672843465916,0.011699035439694583,0.9996631168541139,0.9996756644117475
67,0.23397443416519945,0.0051697360061864804,0.007864081406024091,0.08402254154005087,0.011053564497176248,0.01106436788004764,0.01105189755152612,0.0085239071468078,1.0,,0.8974802963683783,,0.8246305505295066,0.9981676178073717,0.02273073129262887,0.012615156716574554,0.9993490972645785,0.9997404969080772
68,0.23228405798134588,0.3045665307254099,0.00754156519317072,0.24848542388545455,0.09157749848644825,0.0915801905852023,0.0600790026863033,0.06259145059101341,1.0,,0.9108241297768231,,0.8725656673523666,1.0,0.007809740267263394,0.012331931795575924,0.9978960462751164,0.9988104485836732
69,0.23205029259678756,0.30849509737770986,0.010927985428131112,0.2482570341064283,0.2502222304652466,0.2502222345869881,0.25021933230906496,0.2502137849035732,1.0,,0.936755730474896,,0.8725656673523666,0.997969936647905,0.021294694757705793,0.011873967173173933,0.9984513966327009,0.9998150462854042
70,0.23256573270105854,0.3091450393819369,0.006154378982204802,0.24868725671343125,0.24999205136935035,0.24999933760182716,0.24999809564246564,0.24999817844001604,1.0,,0.9449603957880736,,0.9123682091848092,0.997691583651626,0.7365475770484778,0.6724604216492848,0.9989017580387503,0.9992546116181021
71,0.2326929940833948,0.3091048187249144,0.008685031766014487,0.24874335827252345,0.2504106792502322,0.2504295652150873,0.25040513136589465,0.2503985904437651,1.0,,0.9449603957880736,,0.9123682091848092,0.9978642240089606,0.9995540259763647,0.9997645197180379,0.9982273647871839,0.999365751149301
72,0.23160511797208566,0.3081721294315625,0.0012378392146730225,0.2479990997193594,0.25048022976841666,0.25048023867530966,0.2504783249337366,0.25047277761402137,1.0,,0.9449603957880736,,0.9123682091848092,0.9977859900481925,0.9996465260048605,0.9998255274736589,0.9981922647892516,0.9993032678114162
73,0.23367317112383854,0.3098861661571248,0.002439945098944676,0.24978505467744258,0.24973372087323656,0.24974663269888836,0.24973446632118862,0.24972924994783716,1.0,,0.9449603957880736,,0.9123682091848092,0.9978771132499498,0.9996613448448355,0.9997972452475735,0.9983554961605459,0.9986713370618008
74,0.23234824657747238,0.3089452691332888,0.006049927708723881,0.24851563241727342,0.2515155389105342,0.2515086118386451,0.2515152890102673,0.2513219557592759,1.0,,0.9449603957880736,,0.9123682091848092,0.9765950563311613,0.9997313313572985,0.9997656977171759,0.9984866448388582,0.9985634320784131
75,0.3790741024978247,0.45830207072304563,0.006556608009030455,0.45356583501361375,0.25025071305840785,0.2502573416901487,0.25024483414039456,0.25023597481610527,1.0,,0.9449603957880736,,0.9123682091848092,0.9977202808522306,0.9994338352470373,0.9999873053894428,0.9984203801613905,0.9993053257434568
76,0.9385978592170562,0.9328969769265246,0.00549468672864109,0.9258237800234631,0.45484117973576105,0.4548115278478816,0.45486093056513716,0.4548670426808064,1.0,,0.9449603957880736,,0.9123682091848092,0.9978927886349898,0.9996347764350508,0.9994172854965782,0.9986332393493625,0.9993627131283991
77,0.9365576196160657,0.92811722191471,0.005251883329760002,0.931857519301924,0.9259903000210639,0.9259995257229082,0.9259877240145447,0.9259810756477301,1.0,,0.9449603957880736,,0.9123682091848092,0.9978754363270315,0.9997985968674548,0.82868010371953,0.9979117563469727,0.9991894181435891
78,0.9386476948665794,0.3285673670444638,0.002261278446937837,0.3731566986257442,0.9320140372817273,0.9320194003176862,0.9320084745566242,0.9320021593765628,1.0,,0.9449603957880736,,0.9123682091848092,0.9966010800543932,0.9998001351214577,0.6208801278547741,0.9989073358357992,0.9990860027308921
79,0.939394358024295,0.0009506207445135433,0.0026745023446562185,0.13987114567350753,0.36970902712735165,0.3697605960523718,0.3003350675682613,0.29488472837228713,1.0,,0.9449603957880736,,0.9123682091848092,0.9978977022061581,0.9993351213195174,0.620299212608412,0.994028284502295,0.9972888298235354
80,0.9400018468084612,0.0012841857734118987,0.0035605056907619275,0.13958366667839597,0.14303991404880725,0.14305316540214855,0.04190050245231571,0.041894886053143184,1.0,,0.9449603957880736,,0.9123682091848092,0.9979663367702548,0.5639643429843989,0.40398170714436604,0.9983807100848343,0.9987772029512199
81,0.9420410253679593,0.0009996135876517973,0.0027532989193874403,0.13974433623224586,0.1453102416781149,0.14527352407751118,0.04190050245231571,0.041894886053143184,1.0,,1.0,,1.0,0.9979256160115455,0.01296994381448274,0.0,0.999604348392661,0.9999429756297891
