,input_rate,output_rate,latency,l2fwd_instructions,l2fwd_branches,l2fwd_branch-misses,l2fwd_branch-load-misses,l2fwd_cache-misses,l2fwd_cache-references,l2fwd_cycles,l2fwd_L1-dcache-load-misses,l2fwd_L1-dcache-loads,l2fwd_LLC-load-misses,l2fwd_LLC-stores,l2fwd_LLC-loads
153,8371.9762792204,7931.7057326053,4.835,2184938600.0,428999043.0,1687921.0,1688483.0,315.0,1569411.0,604000609.0,1646127.0,636138719.0,263.0,442696.0,493410.0
154,4670.4900237276,5028.9390528144,8.237,2206277305.0,437255192.0,1663477.0,1687766.0,320.0,912668.0,585141647.0,967101.0,634598589.0,1254.0,418174.0,473397.0
155,7730.4238819715,7468.3653639629,8.423,2153503612.0,423480653.0,1721682.0,2121614.0,346.0,1968842.0,616132807.0,2164632.0,629627308.0,649.0,948557.0,1032930.0
156,5463.9547014278,5629.8805420715,12.473,1944855241.0,381285185.0,1659652.0,1660436.0,135.0,3263974.0,619075236.0,3492229.0,593740948.0,338.0,1589832.0,1681925.0
157,7068.8629982496,7103.2511608462,9.063,1913564933.0,380702200.0,1626147.0,1675989.0,45.0,2718851.0,617778441.0,2314600.0,644243018.0,75.0,1363496.0,1470203.0
158,7705.1891784458,7891.7886792226,8.48,2137035609.0,419783234.0,1697751.0,1648932.0,120.0,1872087.0,615246782.0,1987977.0,662952926.0,13.0,969441.0,1060680.0
159,9421.4951576661,8932.7777850503,12.701,2028160393.0,391565009.0,1665208.0,1658314.0,168.0,3663232.0,618140432.0,2944491.0,607466789.0,131.0,1318221.0,1420369.0
160,4946.5594119377,5384.1882033596,14.803,1774646385.0,350936301.0,1593408.0,1643634.0,1080.0,3933746.0,618983435.0,3974856.0,577019551.0,63.0,1870080.0,1985821.0
161,8585.8877783937,8026.7718624659,9.092,2065969029.0,405097329.0,1678225.0,1612569.0,1061.0,3175784.0,616722362.0,3341044.0,604010645.0,88.0,1567296.0,1684220.0
162,3406.968858142,3483.1430488002,12.188,1892246604.0,375686775.0,1658400.0,1666854.0,453.0,3121415.0,618979688.0,3165592.0,591697518.0,50.0,1410168.0,1592256.0
163,4156.3720225352,4142.8841531371,8.106,1943763518.0,380869136.0,1658442.0,1656978.0,35.0,3323028.0,618194371.0,3421781.0,600208659.0,25.0,1599312.0,1697263.0
164,4247.6802355427,4395.651513344,12.912,1870561416.0,371736131.0,1613905.0,1617154.0,60.0,3071924.0,615610353.0,3264572.0,604099322.0,50.0,1528587.0,1633896.0
165,5612.7535951901,5621.9825841168,19.011,1912951380.0,374331796.0,1656022.0,1656991.0,95.0,3541755.0,619037704.0,3567251.0,573824353.0,50.0,1635828.0,1849136.0
166,5881.7200042407,6025.3586744628,251.037,1846022148.0,361325755.0,1625685.0,1624505.0,235.0,3959468.0,617523458.0,4089406.0,572458806.0,88.0,2109392.0,2222047.0
167,6716.4952174374,6199.7138492188,7.373,1862312319.0,368966087.0,1707948.0,1642722.0,150.0,3402870.0,616877887.0,3548451.0,596260705.0,100.0,1236008.0,1456545.0
168,2299.5918494073,2696.5475369299,18.266,1935606955.0,379563405.0,1659987.0,1660336.0,190.0,3349654.0,618172607.0,3478104.0,574521068.0,1225.0,1733857.0,1725196.0
169,5689.7959274944,5161.3802324307,7.034,1987791879.0,389539887.0,1669986.0,1670096.0,70.0,3080463.0,618309815.0,2579628.0,648594147.0,271.0,1370800.0,1578307.0
170,808.69072601568,1076.5884905899,9.043,2008945734.0,400040073.0,1642384.0,1642171.0,125.0,2211677.0,616289063.0,2475275.0,640642650.0,25.0,1053440.0,1140136.0
171,3851.6341304281,4331.2131290794,6.957,2079431983.0,408399996.0,1686948.0,1685950.0,55.0,2359706.0,618341287.0,2391925.0,619698981.0,25.0,1146790.0,1242518.0
172,8524.6839096161,8668.7011642052,9.574,2035417755.0,396952118.0,1668207.0,1665915.0,10.0,2988997.0,618846434.0,2841514.0,626674799.0,13.0,1237686.0,1426425.0
173,9237.5862735129,8497.227604592,10.793,1893979462.0,375643185.0,1738098.0,1744322.0,153.0,3009706.0,618987147.0,3115879.0,612569682.0,100.0,1456731.0,1555146.0
174,2464.1484693486,2627.9318896304,11.277,1910021036.0,373924025.0,1654696.0,1670387.0,1310.0,3253109.0,615461065.0,3313705.0,537457003.0,38.0,1585802.0,1697932.0
175,4310.8990311766,4594.4133692317,4.906,2276922109.0,439065127.0,1715706.0,1707363.0,388.0,2392606.0,618979400.0,2473555.0,647660024.0,100.0,1062468.0,1134776.0
176,7239.9095896603,7441.5075927693,10.073,1958415701.0,394674049.0,1637508.0,1649886.0,120.0,2213067.0,617663194.0,2261070.0,654281780.0,100.0,1062330.0,1154931.0
177,9213.3339502231,9283.3941764294,4.717,2204212942.0,433270655.0,1732463.0,1733096.0,176.0,1714267.0,617016609.0,1836315.0,664227925.0,100.0,860041.0,916941.0
178,9610.9897102602,9246.2225439326,8.026,2294455958.0,451378356.0,1747439.0,1747663.0,65.0,1204574.0,619005094.0,1254774.0,708100162.0,125.0,676952.0,970346.0
179,6512.2654228413,6537.7119695575,14.503,1918746530.0,380050331.0,1728799.0,1728432.0,72.0,2991992.0,618878101.0,3088034.0,616886632.0,38.0,1888938.0,1998350.0
180,6393.3996761132,6168.6754548383,37.977,1833991690.0,357566018.0,1635336.0,1637264.0,596.0,4042533.0,616249907.0,4192085.0,553316626.0,138.0,2132195.0,2235972.0
181,4669.4295688654,5048.9964255091,5.699,2027676056.0,397674266.0,1675565.0,1674691.0,60.0,2911713.0,617040370.0,2815289.0,644646649.0,692.0,873182.0,1331977.0
182,8212.2802067649,8162.7580226546,9.818,2069222042.0,411523852.0,1659709.0,1661695.0,155.0,1926648.0,618360496.0,2247267.0,647608575.0,325.0,908409.0,985158.0
183,7635.4794873388,7453.1455328552,10.838,2002014421.0,392617490.0,1671703.0,1671439.0,20.0,2925654.0,616693630.0,3444276.0,593852506.0,63.0,1408254.0,1495392.0
184,6291.7976380953,6522.4799818725,17.335,1873325119.0,366663902.0,1648251.0,1648264.0,100.0,4034862.0,618937076.0,4274052.0,549570552.0,188.0,1745774.0,1843995.0
185,8235.1255384636,8127.4262419246,56.304,1743736548.0,344499943.0,1695141.0,1694376.0,215.0,4363286.0,617565955.0,4443210.0,560685284.0,50.0,2069801.0,2181153.0
186,7351.1310794268,7425.9068496395,11.715,1916927784.0,376602315.0,1654417.0,1657308.0,156.0,3210312.0,616210823.0,3803479.0,579213257.0,125.0,1851919.0,1957204.0
187,8238.8027376869,8415.0300823721,11.19,1939660663.0,379814818.0,1659032.0,1658597.0,962.0,3326692.0,618926089.0,3420927.0,584246897.0,63.0,1590868.0,1619161.0
188,9334.3905228166,8685.5265077436,8.381,2069700187.0,406238129.0,1681714.0,1677448.0,813.0,2878060.0,618893711.0,2981628.0,618552551.0,0.0,1401028.0,1513666.0
189,3885.587422286,4451.6254009264,12.848,1769865507.0,356576350.0,1592854.0,1602756.0,482.0,3074166.0,616884500.0,3177532.0,607210828.0,175.0,1525578.0,1628372.0
190,8779.5949158033,8353.6709815897,11.149,1876459664.0,367240561.0,1649346.0,1649394.0,55.0,3789280.0,618974299.0,3908271.0,579102137.0,13.0,1846582.0,1867240.0
191,5133.6336531924,5478.2598782781,12.628,1852960754.0,362560369.0,1591171.0,1591267.0,60.0,3359501.0,617742006.0,3471182.0,569825901.0,38.0,1572683.0,1625846.0
192,7819.1653984832,7251.1624626807,13.059,1767593558.0,351466132.0,1569203.0,1582205.0,80.0,3526318.0,616878485.0,3549646.0,575335825.0,113.0,1900383.0,2008572.0
193,3090.8171829744,3635.1945334032,10.876,1885539273.0,369166262.0,1650298.0,1647383.0,130.0,3736264.0,617768587.0,3852261.0,581050140.0,75.0,1722446.0,1828821.0
194,7974.8479348734,7499.5161792,11.475,1888246951.0,369520816.0,1649321.0,1650262.0,65.0,3707326.0,618309145.0,3839213.0,579272627.0,25.0,1842258.0,1743502.0
195,3298.2546282089,3339.3855803349,43.498,1839929576.0,348123239.0,1596464.0,1596113.0,160.0,4093854.0,616299777.0,4253895.0,546576155.0,1316.0,2003160.0,2105882.0
196,3654.5384271249,3588.3988091333,7.853,1970633781.0,386177939.0,1660602.0,1662365.0,35.0,3021227.0,617119839.0,2185289.0,660330868.0,308.0,1546562.0,1638741.0
197,3677.3307812919,4252.3474402368,13.494,1979300876.0,387867827.0,1669428.0,1664232.0,100.0,3824529.0,617046298.0,4313168.0,567727058.0,25.0,1497640.0,1601977.0
198,9014.6532257585,7837.6032853135,8.08,1942819749.0,370046711.0,1828280.0,1831959.0,151.0,2680768.0,620766054.0,2934531.0,592817228.0,75.0,1657009.0,1759603.0
199,3882.4819630667,4218.8951760743,12.013,1895078133.0,368550070.0,1647310.0,1644069.0,521.0,3920951.0,618883666.0,3571338.0,595702698.0,213.0,1585036.0,1692341.0
200,7268.6439151068,7534.9746582583,6.762,2215927844.0,435738388.0,1716398.0,1716179.0,165.0,1944804.0,618965705.0,2825932.0,628489252.0,75.0,1332588.0,1428434.0
201,9759.2327375232,9534.9433481792,13.004,1851415590.0,349853143.0,1586493.0,1592985.0,875.0,2993917.0,618999589.0,2852141.0,627600461.0,100.0,1349589.0,1440868.0
202,7536.0282478836,7396.9663291408,8.589,2128011444.0,411326397.0,1681988.0,1678315.0,400.0,2986454.0,618339915.0,2996147.0,601381763.0,225.0,1439979.0,1538985.0
203,6072.6709566006,5850.0295506343,6.39,2121289003.0,416597960.0,1691815.0,1692992.0,40.0,2098526.0,618961721.0,2165566.0,657009775.0,13.0,995808.0,1090283.0
204,4400.395769938,4740.57362352,9.648,2139904347.0,420264469.0,1652175.0,1652551.0,100.0,2024554.0,618980659.0,2132326.0,658822233.0,0.0,921202.0,948069.0
205,6958.8290602841,6358.9232261317,598.138,1877623968.0,369041929.0,1555435.0,1588818.0,366.0,2744159.0,587819570.0,2633564.0,578866270.0,639.0,1956330.0,2039171.0
206,2082.8926149306,2836.7614399751,8.467,1942871749.0,381140973.0,1632772.0,1633092.0,346.0,3175912.0,617572683.0,3304346.0,607034075.0,50.0,1017988.0,1098245.0
207,9230.9758862466,9300.9034888185,10.291,2024187917.0,396981977.0,1630817.0,1630228.0,175.0,2715528.0,619090901.0,2950807.0,614359494.0,75.0,1669931.0,1763516.0
208,9970.9620424991,9910.7872091992,254.292,1863519472.0,364462110.0,1636342.0,1635809.0,130.0,3913557.0,618933937.0,4161271.0,539491754.0,900.0,2055970.0,2048818.0
209,9126.0888599894,8339.5690876668,11.258,1851594241.0,361832619.0,1632615.0,1635131.0,125.0,3991153.0,617161962.0,3844967.0,582446694.0,440.0,1964711.0,2081001.0
210,1760.9289423162,2085.1305274089,11.251,1926061864.0,377276890.0,1832155.0,1832338.0,95.0,3225571.0,618948384.0,3312137.0,604363432.0,13.0,1681222.0,1778825.0
211,4975.0478125812,5110.4066413614,7.168,2019125691.0,397841886.0,1677588.0,1680405.0,20.0,2359720.0,618203242.0,2400658.0,615767491.0,75.0,1338869.0,1436241.0
212,6193.6923775085,6139.1399755235,15.757,1931861815.0,376631324.0,1653793.0,1651527.0,35.0,3661322.0,618854847.0,3455300.0,605179685.0,163.0,1442744.0,1537391.0
213,5676.1483126892,5600.5884824053,9.078,2353922807.0,463321354.0,1714149.0,1709235.0,252.0,859942.0,616504615.0,2164733.0,656935123.0,75.0,1078488.0,1151573.0
214,5173.1855897082,5254.3634060818,18.631,1828517888.0,357253497.0,1642655.0,1643299.0,1055.0,3175260.0,619044818.0,2506902.0,632444183.0,38.0,1218428.0,1291702.0
215,6195.7739193635,6574.5422177809,256.902,1809215867.0,352950594.0,1632298.0,1626385.0,850.0,4251000.0,618930973.0,4377221.0,562481991.0,200.0,2065459.0,2178551.0
216,9157.9063368103,8344.3173755259,253.284,1808457006.0,353297387.0,1613283.0,1619778.0,484.0,4337667.0,616952758.0,4473113.0,557656102.0,251.0,2099122.0,2209076.0
217,1469.9103448572,1487.721752978,4.908,2087057778.0,408900441.0,1696725.0,1644694.0,200.0,2544553.0,616878182.0,2721019.0,620634228.0,175.0,1072131.0,726536.0
218,1970.079591996,2289.1561162264,8.464,2185034209.0,429237980.0,1718725.0,1719047.0,55.0,1829324.0,619001560.0,1889108.0,673323276.0,163.0,1292227.0,1396416.0
219,4850.9259982684,4634.4024307643,17.628,1904899910.0,378374824.0,1717505.0,1668439.0,45.0,2952271.0,618956546.0,3037534.0,614128899.0,50.0,1550795.0,1658254.0
220,3332.9063123121,3978.6730811411,11.363,1977730041.0,387490401.0,1666946.0,1620741.0,205.0,2945778.0,616936766.0,3044715.0,593613340.0,125.0,1409693.0,1537930.0
221,9432.6068678826,9402.6979148492,7.613,1994754602.0,390855289.0,1664628.0,1666401.0,15.0,2897933.0,616880557.0,2941483.0,618104422.0,173.0,1365579.0,1463023.0
222,8994.7192265648,8841.3163785005,8.441,1911243237.0,379334817.0,1715462.0,1666553.0,80.0,2962840.0,617580439.0,3148752.0,608617104.0,1137.0,1418823.0,1517707.0
223,7697.2465999818,7743.6973129372,253.415,1894649733.0,370664843.0,1644961.0,1592979.0,130.0,3985746.0,616193157.0,4383635.0,544718920.0,352.0,1798435.0,1910043.0
224,8467.4924180661,8545.9074719176,6.935,2063106614.0,411397869.0,1703642.0,1713496.0,100.0,972040.0,617774725.0,1005323.0,716900509.0,50.0,1275955.0,1374731.0
225,8841.7511766085,8728.1226967529,5.14,2222631994.0,442103566.0,1698420.0,1741676.0,65.0,1103024.0,618433679.0,1117195.0,714877039.0,213.0,487215.0,543819.0
226,7588.2310736356,7350.1266974826,7.075,2018600897.0,395354190.0,1671679.0,1781193.0,156.0,2720828.0,616230153.0,2213736.0,662270193.0,113.0,931503.0,1010011.0
227,5739.4430564416,6122.8283615398,6.755,2185991251.0,430437350.0,1709188.0,1710667.0,986.0,1921419.0,618852055.0,2296613.0,632807140.0,13.0,1059479.0,1178076.0
228,8682.1821680419,7983.2264196155,14.246,1732236921.0,341266385.0,1718730.0,1634680.0,913.0,3170040.0,618871079.0,3093910.0,618783099.0,38.0,1440821.0,1541921.0
229,2249.3502593687,2373.0318780433,13.171,1823931045.0,355715648.0,1639111.0,1640495.0,501.0,4115609.0,617107333.0,4343395.0,562107383.0,0.0,2054164.0,2171168.0
230,3564.8029249117,3704.0035040217,12.941,1865276829.0,364507533.0,1647083.0,1646171.0,55.0,3927960.0,618739376.0,3958256.0,558972354.0,38.0,1798764.0,1918261.0
231,4916.5092753992,4923.3617645535,13.197,1874412976.0,366595926.0,1648845.0,1649046.0,90.0,3840278.0,618937415.0,3939050.0,578544240.0,38.0,1899916.0,2003199.0
232,5437.9471215073,5912.8040755151,14.173,1763645560.0,348864657.0,1776676.0,1776407.0,115.0,3896098.0,615733710.0,4136627.0,568316214.0,75.0,2002080.0,2095166.0
233,9859.9211627866,9695.4613356379,13.017,1253463743.0,244316967.0,1208909.0,1208565.0,65.0,3850841.0,428963139.0,3861116.0,329669619.0,75.0,1678735.0,1883391.0
234,8595.1697316656,8557.4393535622,10.153,1938904615.0,379991290.0,1658067.0,1659848.0,95.0,3320852.0,618340591.0,3211210.0,610624344.0,50.0,1399207.0,1495835.0
235,7972.6487018741,7969.9954071087,16.01,1827810085.0,362442541.0,1611158.0,1611234.0,125.0,3504819.0,615502517.0,4299394.0,560420452.0,685.0,1944557.0,1884978.0
236,7863.7143254911,7728.3524005894,4.912,2037389366.0,399447101.0,1686133.0,1687738.0,80.0,1907402.0,617015740.0,1393385.0,677810244.0,476.0,1353582.0,1446547.0
237,6392.8344235494,6184.6222039431,8.867,2191986228.0,428468038.0,1704980.0,1701834.0,25.0,2068291.0,618956246.0,2144008.0,657247725.0,25.0,801295.0,876329.0
238,4374.8058666548,4279.3512195298,7.862,1966847039.0,389216633.0,1633599.0,1631644.0,95.0,2654497.0,615616684.0,2794682.0,630814511.0,25.0,1161104.0,1235978.0
239,3524.3983649858,3530.3742862332,10.979,2022933890.0,396758098.0,1674194.0,1674256.0,55.0,2763689.0,619016475.0,2833744.0,605162826.0,75.0,1319717.0,1419437.0
240,3875.4196413331,4204.6469935534,39.309,1803310247.0,351992687.0,1631872.0,1631324.0,203.0,4333557.0,618959166.0,3757051.0,590099980.0,88.0,1650748.0,1770586.0
241,7229.3195308257,7446.6496843704,18.284,1763893188.0,349076180.0,1591138.0,1583110.0,945.0,4146952.0,618779739.0,4334061.0,561599842.0,88.0,2053422.0,2168308.0
242,8659.7609594084,8031.9161989653,16.387,1867647813.0,365076817.0,1644558.0,1644681.0,788.0,3811433.0,616981809.0,3943375.0,559777093.0,25.0,1905735.0,2013455.0
243,3142.1164891652,3517.2971771358,12.941,1877157890.0,367160982.0,1649585.0,1649827.0,362.0,3806037.0,618525442.0,3911110.0,578733973.0,63.0,1756972.0,1856807.0
244,6774.7756590266,6676.3904861653,12.288,1824876631.0,361767398.0,1708569.0,1708854.0,90.0,3574993.0,618968000.0,3684556.0,587621489.0,138.0,1619397.0,1733252.0
245,5261.9627562951,4825.8254585403,9.258,1994239607.0,390948773.0,1669390.0,1668616.0,50.0,2862384.0,616888052.0,2970916.0,597550689.0,88.0,1224602.0,1326671.0
246,1628.3719595039,2129.4996807412,9.594,2076021612.0,407537427.0,1679695.0,1681818.0,80.0,2347767.0,618373224.0,2399128.0,646625893.0,13.0,956211.0,1071419.0
247,6105.1230963706,5823.5169232067,7.667,2025212108.0,403009353.0,1645396.0,1646126.0,115.0,2131720.0,618303220.0,2205677.0,653858070.0,38.0,1016290.0,1104872.0
248,3627.2596992323,3758.8429970841,12.969,2018265059.0,396079874.0,1674317.0,1674122.0,5.0,2788099.0,616298321.0,3446694.0,576758592.0,63.0,1682105.0,1621592.0
249,5340.4970985048,5589.7566686959,14.422,1869627136.0,365690724.0,1646724.0,1647443.0,30.0,4064407.0,618269549.0,4349532.0,561295799.0,1224.0,1901517.0,1874998.0
250,7374.7445800665,7087.1831175051,6.774,1903247788.0,380052456.0,1634018.0,1638704.0,130.0,1771785.0,618345794.0,1812424.0,675133253.0,286.0,1437171.0,1532592.0
251,4952.4960832486,5232.4551063611,9.145,2005744108.0,388965123.0,1663862.0,1658259.0,40.0,3353726.0,616950286.0,3469944.0,597308845.0,13.0,1248028.0,1342645.0
252,7539.9558753283,7469.7446789888,9.398,1980476205.0,388202667.0,1663552.0,1663709.0,25.0,3021054.0,618915429.0,3189015.0,604852890.0,113.0,1570126.0,1602054.0
253,6368.0056525504,5800.5605662031,5.034,2275190303.0,451965976.0,1719598.0,1719664.0,180.0,771196.0,619116373.0,1715479.0,677630998.0,75.0,903257.0,978991.0
254,992.5914536021,1017.5274328783,9.776,1944944778.0,381208223.0,1656019.0,1655201.0,1155.0,2769089.0,616087377.0,2032534.0,650551304.0,13.0,961543.0,1041638.0
255,1283.35178621,1337.8276515941,8.864,2120147763.0,416653853.0,1691747.0,1689856.0,820.0,2623414.0,617687719.0,2781373.0,627855009.0,50.0,1283863.0,1340680.0
256,1932.517151021,2066.5199041406,16.915,1975442823.0,392589774.0,1643910.0,1592557.0,740.0,2324716.0,588441687.0,2188923.0,611239122.0,150.0,1162179.0,1316375.0
257,3645.5054821133,4089.0973381714,24.938,1913312392.0,356704105.0,1576883.0,1586615.0,481.0,3241930.0,613535682.0,3190855.0,546967529.0,75.0,1771487.0,1904146.0
258,7753.9131284932,7568.7079952127,9.766,1959124831.0,384516491.0,1662278.0,1663910.0,105.0,3155118.0,619089645.0,3272305.0,607023135.0,100.0,1256422.0,1281232.0
259,6112.3198071524,6069.9386270751,13.709,1967469334.0,385682834.0,1663452.0,1661001.0,160.0,3153214.0,616476300.0,3260084.0,597651098.0,113.0,1774398.0,1877406.0
260,5227.8329069032,4867.6984810083,10.928,1907960838.0,361458418.0,1607613.0,1607583.0,175.0,3550763.0,616965696.0,3539789.0,575926087.0,88.0,1663888.0,1764683.0
261,2470.594828757,3149.6667831702,4.957,2156452997.0,423738201.0,1707720.0,1707981.0,55.0,2018944.0,617071493.0,943813.0,739307855.0,115.0,306693.0,339523.0
262,9008.5792335776,9066.0469315581,11.603,2378591966.0,467699375.0,1763967.0,1764342.0,185.0,771973.0,617095918.0,852119.0,728268757.0,893.0,359800.0,391338.0
263,9440.4599954527,9221.7117091735,9.014,2331363911.0,443741568.0,1701562.0,1699428.0,170.0,1196512.0,617626654.0,1209941.0,689910231.0,485.0,477243.0,531218.0
264,7013.2343310991,6443.933715456,8.412,2191265004.0,428599151.0,1705797.0,1701556.0,215.0,1967782.0,618995152.0,2030889.0,663087064.0,375.0,742873.0,823171.0
265,1862.2590174059,2361.406568996,11.907,1876356119.0,367046435.0,1648604.0,1647906.0,115.0,3782905.0,618368977.0,3809095.0,593255773.0,25.0,1390621.0,1463535.0
266,6212.5883549724,5776.7550742594,11.027,1971286955.0,375034782.0,1619399.0,1618583.0,230.0,3215886.0,618942535.0,3457704.0,590975197.0,88.0,1678629.0,1794515.0
267,2191.2093734081,2324.5219240263,9.018,1988569428.0,389915069.0,1665327.0,1666139.0,172.0,3000252.0,618990466.0,3116024.0,594793582.0,213.0,1484960.0,1595781.0
268,3526.2208841116,3566.9699729483,8.144,2282959790.0,449314936.0,1736426.0,1737924.0,882.0,1835917.0,618911200.0,2143302.0,661886215.0,50.0,986293.0,1075759.0
269,3980.3780266718,3998.6568530532,19.283,1830283357.0,360666483.0,1598884.0,1610953.0,549.0,2530896.0,618973681.0,2734490.0,637105592.0,13.0,1285786.0,1726671.0
270,4507.0224292552,4902.7055346478,21.238,1814221125.0,354944669.0,1640122.0,1640144.0,70.0,4195534.0,618922895.0,4251113.0,545316051.0,338.0,2092857.0,2204264.0
271,8278.0784336664,8244.706390493,12.778,1650451754.0,322375047.0,1862088.0,1864114.0,155.0,4031384.0,618924309.0,4146798.0,508745078.0,188.0,1780694.0,1901588.0
272,8026.3749936818,8100.579566015,4.749,2114333029.0,415460680.0,1659068.0,1658862.0,190.0,2295872.0,618946315.0,2370100.0,666249274.0,200.0,430640.0,461799.0
273,8863.236752018,8905.8363991252,9.293,2143593000.0,420616750.0,1704966.0,1705164.0,15.0,2133552.0,619028518.0,2684586.0,602363288.0,163.0,1622036.0,1721803.0
274,8852.7977014821,8146.7117484163,7.072,2100638139.0,412499281.0,1693474.0,1692875.0,50.0,2351412.0,617503306.0,1607001.0,696435999.0,113.0,631996.0,702122.0
275,2576.6917196713,3338.3418475704,7.357,2188810158.0,430550301.0,1663405.0,1664863.0,155.0,1866344.0,616396448.0,2180986.0,655263989.0,125.0,1002797.0,980085.0
276,9905.4722981536,9908.2134666146,10.128,2104107800.0,413451120.0,1686702.0,1686240.0,50.0,2319480.0,617695877.0,2376208.0,628090943.0,1614.0,1068610.0,1153246.0
277,9370.8070253702,8764.7776429311,10.019,2070847912.0,407220108.0,1683032.0,1679346.0,15.0,2409708.0,617764585.0,2488213.0,640813825.0,422.0,1142094.0,1229580.0
278,3478.1326846701,3205.1130402077,13.868,1851815859.0,362485851.0,1597988.0,1595433.0,165.0,3785004.0,616967273.0,4056126.0,576852593.0,375.0,1514984.0,1632503.0
279,1626.1915042719,2436.086141458,11.603,1871504984.0,365441364.0,1645422.0,1646880.0,70.0,3794732.0,618952722.0,3846447.0,555578682.0,50.0,1875789.0,1994331.0
280,8922.9684569411,8504.4082379836,12.826,1835463798.0,358983202.0,1640981.0,1641162.0,398.0,4065556.0,618201996.0,4092354.0,572512681.0,350.0,1922295.0,2029009.0
281,4794.3834685255,4542.8397472071,17.763,1803353909.0,352227676.0,1629449.0,1634298.0,1403.0,4279084.0,618003231.0,4311559.0,562407651.0,138.0,2028681.0,2148262.0
282,2490.0669215103,2575.8854524718,8.125,2281379564.0,449022573.0,1732504.0,1663350.0,1297.0,2507463.0,616881096.0,2824066.0,615761752.0,63.0,1325515.0,1037412.0
283,3926.4226419341,4506.3460439586,31.577,1829529977.0,371512577.0,1663229.0,1675285.0,458.0,2820803.0,618969282.0,2889937.0,631366687.0,175.0,2113907.0,2250928.0
284,9900.8964599746,9892.6037176202,54.083,1706792430.0,338719420.0,1780593.0,1631937.0,110.0,4410123.0,618985071.0,4530110.0,555203760.0,75.0,2132473.0,2251079.0
285,8833.0950868593,8159.9560912976,8.393,1945078574.0,381608985.0,1655725.0,1610427.0,250.0,3204186.0,616988478.0,3390369.0,592474458.0,25.0,1065942.0,1152599.0
286,3021.1140046261,3570.4244821121,5.897,2249946062.0,442618438.0,1735656.0,1737120.0,125.0,1409663.0,618418560.0,1149551.0,724001737.0,183.0,284845.0,314255.0
287,7843.8723429817,7438.8107211663,15.587,2030108678.0,402863128.0,1660853.0,1709006.0,70.0,2424369.0,618995906.0,3858934.0,548242286.0,263.0,2068478.0,2182320.0
288,4596.4301341613,5109.3465128736,8.867,1916995123.0,375495983.0,1657840.0,1609993.0,95.0,3048675.0,616750560.0,2807258.0,606451493.0,38.0,1343611.0,1457506.0
289,9630.3472837512,9325.0900360476,8.381,2119489329.0,416178512.0,1701609.0,1706647.0,25.0,1580810.0,618950317.0,1610099.0,686221841.0,803.0,871219.0,1104824.0
290,6517.0410386595,6609.3742534787,7.164,2071993752.0,410964906.0,1655968.0,1702818.0,40.0,2029170.0,618955057.0,2106204.0,660456022.0,515.0,845632.0,922195.0
291,6858.6769542442,6261.8500078417,254.979,1811039957.0,353278874.0,1633098.0,1721336.0,135.0,4290769.0,618163938.0,4425824.0,539300909.0,38.0,1559976.0,1660155.0
292,1443.5310793768,1701.8502511003,18.937,1810456715.0,352547260.0,1635250.0,1635880.0,195.0,4312880.0,619014102.0,4441948.0,556857972.0,50.0,2004011.0,2233921.0
293,3941.3587212754,3972.0803182185,7.808,2108783300.0,419993032.0,1669817.0,1712169.0,30.0,1590036.0,618943907.0,2509472.0,633067076.0,38.0,1414868.0,1521412.0
294,4310.4772138925,4342.5839141656,14.637,1862610710.0,364241820.0,1647613.0,1646857.0,245.0,3614584.0,616353527.0,2899867.0,628563950.0,88.0,1315254.0,1417066.0
295,4360.372886904,4117.6686146717,8.493,2079614703.0,408310184.0,1683812.0,1680551.0,925.0,2966242.0,618231256.0,3151503.0,595051390.0,25.0,1459836.0,1444666.0
296,2738.8717569978,3424.06497821,254.871,1704578234.0,339319041.0,1571827.0,1576398.0,498.0,3382442.0,617712001.0,3485009.0,597482385.0,25.0,2089650.0,2250282.0
297,8492.1086145843,7711.296164572,8.761,1900695513.0,370322485.0,1645509.0,1645065.0,145.0,3749910.0,616810353.0,3964843.0,576073775.0,75.0,1603138.0,1707774.0
298,1712.2114455251,2273.3941755091,10.419,1924002998.0,376844682.0,1655095.0,1654776.0,60.0,3475137.0,619268218.0,3519653.0,574765234.0,25.0,1657811.0,1885333.0
299,6778.8252073262,6309.7359652802,4.931,2133220134.0,418589731.0,1708140.0,1707832.0,45.0,2213866.0,619016018.0,1755713.0,697742991.0,88.0,377909.0,425093.0
300,2659.0819993175,3153.9632969428,9.719,2130683314.0,424260630.0,1682209.0,1682870.0,110.0,1503261.0,614440732.0,2180653.0,645722184.0,75.0,1115690.0,1205979.0
301,7274.9865341416,7006.1897212567,6.359,2070807230.0,407044223.0,1681318.0,1679442.0,40.0,2428272.0,615881873.0,2511474.0,621341677.0,38.0,1144246.0,1226716.0
302,4987.4221422962,5252.5965158106,8.199,2049388230.0,402582150.0,1677724.0,1675994.0,40.0,2602730.0,615871786.0,2683275.0,629168952.0,225.0,1240218.0,1305499.0
303,7380.4297102026,7194.9813103313,5.588,2084640445.0,418543436.0,1671277.0,1673983.0,133.0,1344317.0,614332310.0,1418650.0,696591897.0,1335.0,932535.0,1018281.0
304,6033.5405384755,6334.0469224995,16.618,1834391408.0,357370778.0,1641510.0,1638804.0,55.0,4231638.0,617751554.0,4350398.0,545864620.0,238.0,1347635.0,1442446.0
