,input_rate,output_rate,latency,bridge_instructions,bridge_branches,bridge_branch-misses,bridge_branch-load-misses,bridge_cache-misses,bridge_cache-references,bridge_cycles,bridge_L1-dcache-load-misses,bridge_L1-dcache-loads,bridge_LLC-load-misses,bridge_LLC-stores,bridge_LLC-loads
159,9421.4951576661,8932.7777850503,9.092,2143722986.0,408274831.0,1628754.0,1627261.0,358.0,1761013.0,617292576.0,2581831.0,595624142.0,163.0,1071961.0,1512556.0
160,4946.5594119377,5384.1882033596,12.188,2139983051.0,421675711.0,1673952.0,1674208.0,881.0,1661455.0,615738783.0,1700516.0,641018955.0,38.0,677225.0,979760.0
161,8585.8877783937,8026.7718624659,8.106,1827611018.0,360992804.0,1618514.0,1623335.0,579.0,2419063.0,618392788.0,2478987.0,612472651.0,186.0,991511.0,1416396.0
162,3406.968858142,3483.1430488002,12.912,1882736219.0,369669463.0,1616022.0,1616899.0,130.0,2974634.0,619033689.0,3076701.0,575090085.0,200.0,1236380.0,1746204.0
163,4156.3720225352,4142.8841531371,19.011,1921887109.0,366331900.0,1605985.0,1605336.0,175.0,2760210.0,617527844.0,2757655.0,575971983.0,150.0,1124526.0,1586321.0
164,4247.6802355427,4395.651513344,251.037,2049739306.0,403676276.0,1652150.0,1651597.0,65.0,2123510.0,619009108.0,2178867.0,624405451.0,325.0,636321.0,911442.0
165,5612.7535951901,5621.9825841168,7.373,1980885405.0,390338336.0,1642449.0,1639623.0,90.0,2416959.0,617566482.0,2479876.0,612254119.0,138.0,1360893.0,1921775.0
166,5881.7200042407,6025.3586744628,18.266,1841696572.0,351822798.0,1567775.0,1568461.0,160.0,3130672.0,619033067.0,3116243.0,556588842.0,100.0,1224836.0,1745805.0
167,6716.4952174374,6199.7138492188,7.034,1976996664.0,389462385.0,1636104.0,1635020.0,95.0,2475678.0,618980259.0,2246125.0,634399786.0,263.0,800250.0,1306444.0
168,2299.5918494073,2696.5475369299,9.043,1946768678.0,383088550.0,1633051.0,1633057.0,95.0,2731769.0,618959526.0,3304732.0,558089590.0,1413.0,1099801.0,1527031.0
169,5689.7959274944,5161.3802324307,6.957,1850627153.0,364088033.0,1568178.0,1569959.0,210.0,2867357.0,618949085.0,2912448.0,566029442.0,446.0,1274447.0,1805378.0
170,808.69072601568,1076.5884905899,9.574,1819704043.0,355740787.0,1607854.0,1606889.0,180.0,3511954.0,618286501.0,3582770.0,543332041.0,213.0,1335570.0,1874247.0
171,3851.6341304281,4331.2131290794,10.793,2219959422.0,443453800.0,1722525.0,1735599.0,80.0,698527.0,618967003.0,1238769.0,666318653.0,163.0,870455.0,1214959.0
172,8524.6839096161,8668.7011642052,11.277,1892615363.0,372238181.0,1796233.0,1766700.0,233.0,1798486.0,619001980.0,1404909.0,685263104.0,113.0,515804.0,741325.0
173,9237.5862735129,8497.227604592,4.906,1941133619.0,381794114.0,1626554.0,1626588.0,1061.0,2483900.0,618948502.0,2263847.0,607942196.0,225.0,917302.0,1328201.0
174,2464.1484693486,2627.9318896304,10.073,1735485409.0,341084864.0,1593531.0,1597868.0,1205.0,3165515.0,617584660.0,3212322.0,564822120.0,138.0,1305049.0,1827383.0
175,4310.8990311766,4594.4133692317,4.717,2232222858.0,424557508.0,1630499.0,1615303.0,543.0,2303533.0,618437502.0,2361377.0,616598378.0,163.0,958798.0,1323427.0
176,7239.9095896603,7441.5075927693,8.026,2012909612.0,398872464.0,1662261.0,1667177.0,100.0,2100976.0,618297247.0,2140174.0,613159522.0,275.0,1007124.0,1727021.0
177,9213.3339502231,9283.3941764294,14.503,1968873308.0,388020344.0,1638839.0,1637467.0,125.0,2510865.0,617522943.0,2537968.0,589322200.0,88.0,741653.0,1070612.0
178,9610.9897102602,9246.2225439326,37.977,2119795924.0,417684143.0,1621462.0,1619784.0,596.0,1725065.0,618028924.0,1785621.0,656381177.0,75.0,680932.0,969015.0
179,6512.2654228413,6537.7119695575,5.699,1945897658.0,383253105.0,1635081.0,1638248.0,155.0,2592145.0,618956879.0,2742714.0,563537417.0,213.0,1454654.0,2035465.0
180,6393.3996761132,6168.6754548383,9.818,1803657200.0,355112710.0,1606252.0,1606696.0,260.0,3239629.0,618981505.0,3207813.0,554971897.0,113.0,1239541.0,1767529.0
181,4669.4295688654,5048.9964255091,10.838,2091888933.0,411335578.0,1672713.0,1738742.0,160.0,1768080.0,616977308.0,928661.0,716157390.0,833.0,579432.0,1104276.0
182,8212.2802067649,8162.7580226546,17.335,2023537492.0,398291533.0,1664447.0,1658047.0,120.0,3131123.0,618947565.0,3627902.0,518948592.0,364.0,920061.0,1289778.0
183,7635.4794873388,7453.1455328552,56.304,1776964853.0,350776471.0,1604284.0,1605929.0,160.0,3214408.0,618888550.0,3281482.0,561313101.0,288.0,1410034.0,1976756.0
184,6291.7976380953,6522.4799818725,11.715,1804854911.0,360185613.0,1575760.0,1921686.0,240.0,2783875.0,616334741.0,2958821.0,579263736.0,138.0,1250975.0,1763027.0
185,8235.1255384636,8127.4262419246,11.19,1743271552.0,343021518.0,1599376.0,1598894.0,135.0,3552473.0,615731020.0,3297289.0,539746086.0,75.0,1336398.0,1865029.0
186,7351.1310794268,7425.9068496395,8.381,2012056034.0,396325190.0,1638475.0,1638692.0,187.0,2392868.0,618141814.0,2955985.0,578735812.0,175.0,1122067.0,1717146.0
187,8238.8027376869,8415.0300823721,12.848,2105847841.0,418954065.0,1638281.0,1685212.0,931.0,1714799.0,616932348.0,1891597.0,648517505.0,125.0,750403.0,1082272.0
188,9334.3905228166,8685.5265077436,11.149,1818442931.0,360300290.0,1612834.0,1570004.0,932.0,2269579.0,616950999.0,2291763.0,605023264.0,88.0,953716.0,1349426.0
189,3885.587422286,4451.6254009264,12.628,1824119853.0,358878954.0,1602266.0,1602946.0,235.0,3175231.0,618106815.0,3258784.0,563677310.0,250.0,1227763.0,1824792.0
190,8779.5949158033,8353.6709815897,13.059,1876550902.0,374607343.0,1704321.0,1631745.0,100.0,2488298.0,617510803.0,2556243.0,608329939.0,100.0,752539.0,1096881.0
191,5133.6336531924,5478.2598782781,10.876,2092079706.0,412032854.0,1657022.0,1657010.0,145.0,1842531.0,616869057.0,1902492.0,630200385.0,50.0,792877.0,1144549.0
192,7819.1653984832,7251.1624626807,11.475,2124097422.0,418780670.0,1660895.0,1664460.0,70.0,1681898.0,608144521.0,1506811.0,606435291.0,263.0,452659.0,769545.0
193,3090.8171829744,3635.1945334032,43.498,1899838129.0,381170182.0,1877234.0,1866688.0,611.0,2008005.0,592303519.0,2245076.0,571344103.0,752.0,1076737.0,1526319.0
194,7974.8479348734,7499.5161792,7.853,1874410134.0,368743085.0,1542705.0,1545823.0,21722.0,2755679.0,615959386.0,3087048.0,530752363.0,853.0,1280020.0,1724565.0
195,3298.2546282089,3339.3855803349,13.494,1692123420.0,332551712.0,1440353.0,1438821.0,255.0,2165546.0,537232520.0,2011724.0,549197384.0,1501.0,979385.0,1492256.0
196,3654.5384271249,3588.3988091333,8.08,1989874245.0,397066637.0,1613359.0,1613017.0,155.0,1943747.0,618957430.0,1994921.0,643198430.0,293.0,795715.0,1159946.0
197,3677.3307812919,4252.3474402368,12.013,2013952793.0,395200759.0,1639608.0,1636702.0,235.0,2387095.0,616949812.0,2501944.0,615387870.0,100.0,895113.0,1292288.0
198,9014.6532257585,7837.6032853135,6.762,1958719817.0,385323798.0,1631364.0,1630863.0,200.0,2590336.0,618913007.0,2525782.0,586686442.0,1452.0,963279.0,1396815.0
199,3882.4819630667,4218.8951760743,13.004,1824552360.0,363590033.0,1577435.0,1574787.0,280.0,2803017.0,616468581.0,2780226.0,593588722.0,100.0,1107779.0,1589603.0
200,7268.6439151068,7534.9746582583,8.589,2368883334.0,466479903.0,1744891.0,1745107.0,1180.0,1120872.0,615494438.0,1760633.0,659697750.0,200.0,701758.0,995688.0
201,9759.2327375232,9534.9433481792,6.39,2094271887.0,412433473.0,1665194.0,1676263.0,881.0,1275259.0,618347117.0,1266684.0,670131190.0,125.0,467414.0,693332.0
202,7536.0282478836,7396.9663291408,9.648,2216593690.0,433202088.0,1688217.0,1684404.0,416.0,1581033.0,618991670.0,1598386.0,669004702.0,100.0,592021.0,780893.0
203,6072.6709566006,5850.0295506343,598.138,1831012246.0,368955278.0,1750945.0,1748729.0,206.0,2304380.0,617113621.0,2375756.0,611983500.0,250.0,1495707.0,2093350.0
204,4400.395769938,4740.57362352,8.467,1766181992.0,347695471.0,1601597.0,1602437.0,200.0,3436615.0,618971021.0,3530257.0,532666619.0,213.0,1300839.0,1833945.0
205,6958.8290602841,6358.9232261317,10.291,1791491737.0,351736292.0,1605471.0,1606048.0,190.0,3349829.0,618993599.0,3435124.0,550678229.0,150.0,1414922.0,1966556.0
206,2082.8926149306,2836.7614399751,254.292,1680769302.0,334908984.0,1693037.0,1692950.0,195.0,3374580.0,615999839.0,3543420.0,534510374.0,88.0,1494881.0,2072794.0
207,9230.9758862466,9300.9034888185,11.258,1822250665.0,358276558.0,1604613.0,1605122.0,215.0,3145096.0,618922520.0,2913486.0,574399836.0,225.0,1149695.0,1659632.0
208,9970.9620424991,9910.7872091992,11.251,1926389691.0,373770191.0,1785443.0,1825724.0,180.0,1939273.0,618887790.0,1782408.0,589403835.0,828.0,768102.0,1239358.0
209,9126.0888599894,8339.5690876668,7.168,1953447002.0,387924580.0,1600720.0,1597530.0,135.0,2438815.0,616911561.0,2525614.0,605184203.0,429.0,870823.0,1255002.0
210,1760.9289423162,2085.1305274089,15.757,2204407708.0,438167061.0,1708504.0,1717073.0,95.0,998991.0,618346072.0,1028712.0,681788382.0,88.0,719995.0,1037399.0
211,4975.0478125812,5110.4066413614,9.078,1930733502.0,380158753.0,1625363.0,1625860.0,140.0,2675037.0,618373871.0,2573607.0,620210499.0,38.0,753542.0,1065825.0
212,6193.6923775085,6139.1399755235,18.631,1870178997.0,372708075.0,1584325.0,1584888.0,175.0,2596140.0,618064802.0,2685098.0,600795922.0,113.0,1075373.0,1536027.0
213,5676.1483126892,5600.5884824053,256.902,2239626659.0,441255567.0,1706957.0,1707258.0,233.0,1251325.0,615679168.0,1844731.0,646789770.0,25.0,771123.0,1120594.0
214,5173.1855897082,5254.3634060818,253.284,1847748970.0,363188122.0,1609483.0,1615941.0,925.0,2347215.0,618217693.0,2200744.0,628699951.0,100.0,880522.0,1216075.0
215,6195.7739193635,6574.5422177809,4.908,1985501215.0,390741767.0,1591330.0,1587758.0,563.0,2476766.0,617659091.0,2519071.0,608061247.0,88.0,966884.0,1200642.0
216,9157.9063368103,8344.3173755259,8.464,2260443257.0,442495089.0,1704072.0,1699683.0,65.0,1278137.0,616045570.0,1264236.0,668452583.0,138.0,287244.0,417879.0
217,1469.9103448572,1487.721752978,17.628,2100647303.0,413501137.0,1672455.0,1674041.0,125.0,1852398.0,618964786.0,1894654.0,650322665.0,75.0,1237139.0,1659016.0
218,1970.079591996,2289.1561162264,11.363,1781185646.0,340624162.0,1535085.0,1535561.0,180.0,3164194.0,609015669.0,3260785.0,546755783.0,88.0,1382999.0,1941498.0
219,4850.9259982684,4634.4024307643,7.613,1767769849.0,348188980.0,1574680.0,1575929.0,125.0,3219462.0,608601207.0,3138411.0,551661416.0,75.0,1265382.0,1786062.0
220,3332.9063123121,3978.6730811411,8.441,1961612814.0,386250016.0,1634373.0,1634507.0,120.0,2483357.0,618316739.0,2120477.0,639203567.0,63.0,807231.0,1065732.0
221,9432.6068678826,9402.6979148492,253.415,1898277151.0,362867298.0,1684457.0,1683245.0,145.0,3285731.0,618949647.0,3728708.0,531518873.0,728.0,1468551.0,1771865.0
222,8994.7192265648,8841.3163785005,6.935,2047297660.0,408360040.0,1692832.0,1706926.0,176.0,643518.0,617783714.0,639586.0,711695221.0,1831.0,881832.0,1244770.0
223,7697.2465999818,7743.6973129372,5.14,2025225035.0,391881953.0,1640138.0,1627400.0,200.0,2909399.0,619054644.0,2983693.0,581502116.0,334.0,732912.0,1041819.0
224,8467.4924180661,8545.9074719176,7.075,1922902145.0,366492036.0,1765806.0,1766330.0,185.0,2735182.0,618991364.0,2809944.0,591148370.0,113.0,1165115.0,1653848.0
225,8841.7511766085,8728.1226967529,6.755,1895376829.0,373111246.0,1619040.0,1618626.0,115.0,2888300.0,616627293.0,2855366.0,567087451.0,138.0,1155952.0,1632472.0
226,7588.2310736356,7350.1266974826,14.246,1936916307.0,381169305.0,1626110.0,1626399.0,203.0,2678483.0,617448993.0,2841465.0,589733828.0,275.0,1152558.0,1645077.0
227,5739.4430564416,6122.8283615398,13.171,2156497570.0,412141280.0,1627892.0,1620971.0,1148.0,1893840.0,618982073.0,2166427.0,632547927.0,88.0,875223.0,1246536.0
228,8682.1821680419,7983.2264196155,12.941,2020104554.0,397689476.0,1643575.0,1648574.0,881.0,1925228.0,618950812.0,1929777.0,628456484.0,75.0,802002.0,1245698.0
229,2249.3502593687,2373.0318780433,13.197,2121824582.0,414720306.0,1657662.0,1657297.0,447.0,1961011.0,618982717.0,1992940.0,643456557.0,213.0,660035.0,943633.0
230,3564.8029249117,3704.0035040217,14.173,2041005741.0,401817607.0,1646515.0,1648228.0,155.0,2076931.0,617551588.0,2136364.0,635367133.0,125.0,1051069.0,1484165.0
231,4916.5092753992,4923.3617645535,13.017,2066139182.0,407059850.0,1760967.0,1760515.0,160.0,1987947.0,618938806.0,2035479.0,629080589.0,88.0,623939.0,902965.0
232,5437.9471215073,5912.8040755151,10.153,1990090099.0,391807715.0,1645054.0,1644811.0,120.0,2410940.0,618863310.0,2876768.0,576408268.0,363.0,1361059.0,1910859.0
233,9859.9211627866,9695.4613356379,16.01,2056951779.0,404870359.0,1665575.0,1664730.0,135.0,2023065.0,618917282.0,1082132.0,712221282.0,100.0,359900.0,523319.0
234,8595.1697316656,8557.4393535622,4.912,2196085647.0,432313728.0,1759831.0,1757980.0,601.0,1706177.0,618765113.0,1955603.0,624276784.0,100.0,775488.0,1090793.0
235,7972.6487018741,7969.9954071087,8.867,1902063142.0,372627497.0,1611927.0,1605512.0,210.0,3628833.0,617712789.0,3726632.0,530717130.0,1290.0,1245370.0,1604700.0
236,7863.7143254911,7728.3524005894,7.862,1784418446.0,352401934.0,1605339.0,1607310.0,145.0,3253597.0,618977819.0,3337028.0,557823380.0,608.0,1434331.0,2001035.0
237,6392.8344235494,6184.6222039431,10.979,1803592117.0,354996421.0,1724909.0,1725083.0,245.0,3201331.0,618306545.0,3245920.0,530239368.0,38.0,1360667.0,1906946.0
238,4374.8058666548,4279.3512195298,39.309,2052592820.0,403960624.0,1618283.0,1618729.0,80.0,1751489.0,618350895.0,1910466.0,592817437.0,238.0,946677.0,1331349.0
239,3524.3983649858,3530.3742862332,18.284,1766330392.0,346469149.0,1601246.0,1599950.0,280.0,3476037.0,615215734.0,2944002.0,590349976.0,175.0,1080482.0,1517511.0
240,3875.4196413331,4204.6469935534,16.387,2090159888.0,411778950.0,1613502.0,1605046.0,273.0,2049829.0,616863207.0,2727376.0,594243132.0,63.0,1108850.0,1562528.0
241,7229.3195308257,7446.6496843704,12.941,2128249517.0,418826570.0,1665204.0,1663677.0,925.0,1810424.0,618389068.0,1830202.0,634934693.0,175.0,741017.0,1031092.0
242,8659.7609594084,8031.9161989653,12.288,1747208061.0,351623247.0,1604010.0,1616125.0,543.0,2610957.0,617369468.0,2691699.0,598034125.0,125.0,1468612.0,2046511.0
243,3142.1164891652,3517.2971771358,9.258,1858967027.0,364844591.0,1612107.0,1566792.0,150.0,3058727.0,617058496.0,3205345.0,567469777.0,75.0,1118711.0,1594288.0
244,6774.7756590266,6676.3904861653,9.594,2023809426.0,395139093.0,1533681.0,1484678.0,2798.0,1387057.0,585440172.0,1693829.0,591125323.0,539.0,450158.0,675848.0
245,5261.9627562951,4825.8254585403,7.667,1686791060.0,346868704.0,1479571.0,1528391.0,411.0,1888098.0,614548498.0,2268115.0,611488752.0,539.0,1109077.0,1562621.0
246,1628.3719595039,2129.4996807412,12.969,1757461557.0,350744811.0,1704636.0,1574884.0,446.0,2993481.0,616946719.0,3489574.0,543371143.0,426.0,1441576.0,2011643.0
247,6105.1230963706,5823.5169232067,14.422,1907284577.0,376282942.0,1623152.0,1625471.0,1507.0,2296894.0,619042618.0,1953480.0,627238656.0,220.0,816048.0,1151042.0
248,3627.2596992323,3758.8429970841,6.774,2245643791.0,443133474.0,1721430.0,1733177.0,160.0,365524.0,618882632.0,379819.0,744984152.0,715.0,177618.0,538808.0
249,5340.4970985048,5589.7566686959,9.145,1864338848.0,361342216.0,1671018.0,1577914.0,325.0,3460012.0,617049803.0,3607533.0,535576298.0,915.0,820694.0,1144800.0
250,7374.7445800665,7087.1831175051,9.398,2307581895.0,454474811.0,1730617.0,1730959.0,120.0,871703.0,619088462.0,867660.0,692292580.0,188.0,915038.0,1274634.0
251,4952.4960832486,5232.4551063611,5.034,1782711378.0,351002704.0,1604898.0,1605706.0,160.0,3366236.0,618936784.0,3464813.0,568264011.0,125.0,851394.0,1239682.0
252,7539.9558753283,7469.7446789888,9.776,1764038947.0,351232369.0,1598611.0,1750890.0,235.0,3045222.0,616707170.0,3264384.0,560906746.0,150.0,1348871.0,1886493.0
253,6368.0056525504,5800.5605662031,8.864,1781851896.0,350388038.0,1608504.0,1608104.0,212.0,3393598.0,619034931.0,3274833.0,542746702.0,100.0,1347936.0,1884145.0
254,992.5914536021,1017.5274328783,16.915,1869805480.0,367939515.0,1614410.0,1613585.0,1012.0,3071093.0,618149211.0,3249269.0,561381572.0,225.0,1237077.0,1796192.0
255,1283.35178621,1337.8276515941,24.938,1779367592.0,353149878.0,1695404.0,1609921.0,937.0,2981469.0,617576984.0,3046401.0,575483348.0,138.0,1231858.0,1737057.0
256,1932.517151021,2066.5199041406,9.766,1790402338.0,354682422.0,1607056.0,1609625.0,463.0,3108536.0,616893854.0,3180545.0,548210301.0,213.0,1427589.0,1991481.0
257,3645.5054821133,4089.0973381714,13.709,1869263039.0,367235316.0,1617156.0,1615664.0,370.0,3001629.0,618834062.0,3093497.0,578634700.0,63.0,1017621.0,1532875.0
258,7753.9131284932,7568.7079952127,10.928,1802122176.0,358891934.0,1608591.0,1608088.0,115.0,2960232.0,619010964.0,3156397.0,565309218.0,150.0,1359871.0,1902597.0
259,6112.3198071524,6069.9386270751,4.957,1917354159.0,377569672.0,1626803.0,1628613.0,195.0,2623636.0,616826179.0,2329463.0,609351586.0,475.0,891736.0,1272480.0
260,5227.8329069032,4867.6984810083,11.603,1918764990.0,377576572.0,1626034.0,1625628.0,85.0,3012517.0,618949503.0,3378485.0,555081585.0,113.0,1295899.0,1913775.0
261,2470.594828757,3149.6667831702,9.014,1777319562.0,353981828.0,1907372.0,1908790.0,135.0,2854943.0,618954593.0,2915068.0,582482797.0,88.0,1172837.0,1680780.0
262,9008.5792335776,9066.0469315581,8.412,1912960730.0,376570468.0,1621686.0,1622243.0,230.0,2688163.0,616867117.0,2775195.0,574921360.0,1097.0,1160886.0,1642570.0
263,9440.4599954527,9221.7117091735,11.907,1726340046.0,339506590.0,1595247.0,1598067.0,160.0,3616884.0,618287943.0,3716176.0,531301480.0,505.0,1229774.0,1727401.0
264,7013.2343310991,6443.933715456,11.027,1786987203.0,356267836.0,1677065.0,1676883.0,180.0,2977649.0,618373663.0,3060866.0,575775719.0,175.0,1376106.0,1911593.0
265,1862.2590174059,2361.406568996,9.018,1735015100.0,340765900.0,1594355.0,1593782.0,178.0,3493652.0,615667585.0,3607111.0,543567414.0,75.0,1363015.0,1905924.0
266,6212.5883549724,5776.7550742594,8.144,2243687368.0,442455684.0,1704112.0,1702511.0,65.0,1150256.0,617177574.0,2123665.0,609161269.0,38.0,965808.0,1350330.0
267,2191.2093734081,2324.5219240263,19.283,1925465645.0,384201400.0,1788823.0,1802688.0,244.0,2112172.0,618944879.0,1767211.0,657772941.0,50.0,704110.0,1161386.0
268,3526.2208841116,3566.9699729483,21.238,2185128549.0,429889746.0,1684146.0,1679699.0,838.0,1756811.0,616890302.0,1883344.0,648849829.0,75.0,602209.0,854413.0
269,3980.3780266718,3998.6568530532,12.778,1741146035.0,354575999.0,1611270.0,1625345.0,836.0,2446879.0,618989141.0,2519672.0,592079318.0,100.0,1364114.0,1874947.0
270,4507.0224292552,4902.7055346478,4.749,1845857281.0,362755676.0,1607836.0,1606983.0,135.0,3144891.0,618836719.0,3221314.0,568880424.0,138.0,1162139.0,1646815.0
271,8278.0784336664,8244.706390493,9.293,1987518783.0,396479918.0,1728564.0,1729824.0,140.0,1949813.0,616935926.0,1659636.0,675160629.0,38.0,434738.0,634372.0
272,8026.3749936818,8100.579566015,7.072,1992571645.0,392090706.0,1653224.0,1654675.0,60.0,2345714.0,618311344.0,3415938.0,520207712.0,175.0,1418707.0,1946487.0
273,8863.236752018,8905.8363991252,7.357,2046652291.0,402892543.0,1670070.0,1670910.0,160.0,1408797.0,619002900.0,570444.0,733291736.0,163.0,227999.0,332189.0
274,8852.7977014821,8146.7117484163,10.128,1948891636.0,388988004.0,1609414.0,1593855.0,481.0,3462500.0,616821789.0,3636407.0,531089244.0,63.0,1516608.0,2116256.0
275,2576.6917196713,3338.3418475704,10.019,2117251514.0,428439957.0,1710832.0,1727760.0,75.0,586025.0,618448177.0,599563.0,713503530.0,821.0,390482.0,996649.0
276,9905.4722981536,9908.2134666146,13.868,1814799608.0,355997880.0,1611157.0,1609087.0,265.0,3335116.0,618997249.0,3420457.0,551633669.0,492.0,813234.0,1137340.0
277,9370.8070253702,8764.7776429311,11.603,1889480611.0,376846753.0,1884020.0,1884530.0,215.0,2384043.0,616898815.0,2465011.0,606944294.0,113.0,1206002.0,1703173.0
278,3478.1326846701,3205.1130402077,12.826,1968893676.0,387320426.0,1630453.0,1630851.0,105.0,2509128.0,618317013.0,2576776.0,606959934.0,188.0,1014083.0,1448572.0
279,1626.1915042719,2436.086141458,17.763,1710384164.0,336839876.0,1585216.0,1583147.0,205.0,3611265.0,617396064.0,3430256.0,538396222.0,150.0,1280007.0,1721493.0
280,8922.9684569411,8504.4082379836,8.125,1969634821.0,391298285.0,1721486.0,1723847.0,274.0,2121320.0,618153043.0,2856467.0,581482068.0,150.0,1168316.0,1488497.0
281,4794.3834685255,4542.8397472071,31.577,1804314961.0,354941021.0,1607013.0,1606723.0,875.0,2890795.0,616672538.0,2730344.0,578143049.0,113.0,1320716.0,1895465.0
282,2490.0669215103,2575.8854524718,54.083,2318074717.0,456692015.0,1710209.0,1695422.0,937.0,2023785.0,618915374.0,2095334.0,635779269.0,88.0,320406.0,459196.0
283,3926.4226419341,4506.3460439586,8.393,1892406125.0,367371418.0,1655309.0,1663767.0,531.0,2131081.0,618908880.0,2175938.0,617959837.0,125.0,1437202.0,1995285.0
284,9900.8964599746,9892.6037176202,5.897,1765224598.0,347572447.0,1602462.0,1604050.0,135.0,3449553.0,616973287.0,3441458.0,530655916.0,501.0,1434599.0,1999151.0
285,8833.0950868593,8159.9560912976,15.587,1750645831.0,344915343.0,1599090.0,1602190.0,130.0,3509079.0,619103906.0,3645336.0,536708777.0,100.0,1492672.0,1940755.0
286,3021.1140046261,3570.4244821121,8.867,2055756217.0,390021593.0,1736967.0,1736448.0,175.0,1437614.0,619025928.0,611062.0,729069502.0,88.0,237026.0,355731.0
287,7843.8723429817,7438.8107211663,8.381,2104781459.0,418670211.0,1731546.0,1682855.0,65.0,2184292.0,616917882.0,2238453.0,605250602.0,117.0,916294.0,1316189.0
288,4596.4301341613,5109.3465128736,7.164,2189276239.0,436995518.0,1704137.0,1713478.0,90.0,859010.0,618958807.0,875662.0,712686395.0,188.0,346073.0,676243.0
289,9630.3472837512,9325.0900360476,254.979,1752766010.0,332438395.0,1552234.0,1547805.0,370.0,3637153.0,617588227.0,3732212.0,528953115.0,1380.0,1015449.0,1311758.0
290,6517.0410386595,6609.3742534787,18.937,1969853100.0,388355900.0,1629011.0,1629440.0,65.0,2478361.0,616304557.0,2486285.0,588834410.0,380.0,1266596.0,1769433.0
291,6858.6769542442,6261.8500078417,7.808,1866096488.0,366940095.0,1612561.0,1612990.0,100.0,2993383.0,616454779.0,3058911.0,575888871.0,188.0,1149584.0,1614465.0
292,1443.5310793768,1701.8502511003,14.637,1722553166.0,329285062.0,1545427.0,1547266.0,165.0,3631644.0,617646512.0,3630412.0,542074590.0,100.0,1381618.0,1930410.0
293,3941.3587212754,3972.0803182185,8.493,1866368454.0,367661320.0,1614226.0,1612494.0,107.0,2978994.0,617438694.0,3248854.0,539379781.0,163.0,1387355.0,1874367.0
294,4310.4772138925,4342.5839141656,254.871,1816021814.0,357182492.0,1602935.0,1601315.0,1253.0,3172446.0,616255314.0,3176313.0,566047669.0,250.0,1313983.0,1869246.0
295,4360.372886904,4117.6686146717,8.761,1817029738.0,359676645.0,1550444.0,1573237.0,1506.0,2901781.0,610327191.0,2828374.0,559856018.0,476.0,840577.0,1334946.0
296,2738.8717569978,3424.06497821,10.419,1875801334.0,369662740.0,1522820.0,1522989.0,1154.0,2634787.0,610797580.0,2753353.0,567118356.0,476.0,972940.0,1483416.0
297,8492.1086145843,7711.296164572,4.931,1847442567.0,364857300.0,1611050.0,1612266.0,2589.0,2959189.0,618959011.0,3079552.0,572478789.0,526.0,1284361.0,1797010.0
298,1712.2114455251,2273.3941755091,9.719,1852328266.0,364801081.0,1612783.0,1614700.0,285.0,3047761.0,619069340.0,3071090.0,576102207.0,163.0,1239502.0,1742506.0
299,6778.8252073262,6309.7359652802,6.359,1813625733.0,356961284.0,1564346.0,1565094.0,180.0,3230163.0,617351227.0,3452842.0,527002332.0,313.0,1450197.0,1990397.0
300,2659.0819993175,3153.9632969428,8.199,1800724745.0,354284970.0,1608695.0,1610571.0,130.0,3148320.0,618972112.0,3203573.0,567016466.0,300.0,1292660.0,1811023.0
301,7274.9865341416,7006.1897212567,5.588,1799226531.0,352751891.0,1608283.0,1607639.0,145.0,3435035.0,618957976.0,3537231.0,544522619.0,275.0,1433391.0,1978704.0
302,4987.4221422962,5252.5965158106,16.618,2118088008.0,418198218.0,1774617.0,1777270.0,135.0,1659753.0,619010694.0,1695008.0,642302867.0,716.0,844143.0,1427505.0
303,7380.4297102026,7194.9813103313,4.925,2169900836.0,427197125.0,1681845.0,1681848.0,45.0,1506513.0,618980620.0,1544098.0,670755975.0,700.0,653820.0,926023.0
304,6033.5405384755,6334.0469224995,10.71,1924931655.0,379285191.0,1624092.0,1624125.0,100.0,2711626.0,618908394.0,2770707.0,594880246.0,63.0,866780.0,1247287.0
305,8530.5606669763,8289.1850415415,5.865,2078138722.0,409407564.0,1612476.0,1609636.0,140.0,1926168.0,618315793.0,2042097.0,634772296.0,75.0,964513.0,1375595.0
306,5931.0116098558,5551.3628617793,12.1,2291039303.0,451653159.0,1723911.0,1724022.0,120.0,930379.0,618975898.0,1216647.0,660650993.0,200.0,592493.0,763687.0
307,2724.739226836,3131.533464128,9.325,1901385291.0,374816990.0,1616649.0,1621014.0,182.0,2704650.0,618999001.0,1987226.0,648893376.0,50.0,1066686.0,1649599.0
308,6091.6050006687,5554.4871800735,16.01,2233808139.0,439704272.0,1702932.0,1790928.0,981.0,1776811.0,616771496.0,2058655.0,630944940.0,50.0,498159.0,728137.0
309,1334.9345241704,1687.2473030626,11.033,2036187249.0,401226482.0,1651341.0,1658612.0,462.0,1711217.0,618986412.0,1721715.0,638697729.0,338.0,889045.0,1280711.0
310,4404.5941991001,4116.9813896602,15.417,1807016411.0,358699351.0,1609882.0,1614161.0,135.0,2902710.0,618937397.0,3213941.0,554897225.0,138.0,1536194.0,2114476.0
311,1964.7457747394,2231.8566729331,11.61,1692850490.0,337490597.0,1549441.0,1556134.0,205.0,3314498.0,616864669.0,3341999.0,560393533.0,100.0,1329245.0,1860287.0
